"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"sp|Q8WXD5|GEMI6_HUMAN",1,2,2,2,2,1,0.45727963907822,0.596600351545042,23.0424693242164,23.6042780621914,24.206286542428,24.3264396445261,24.4848182406003,23.1475068293992
"sp|Q8WXE9|STON2_HUMAN",3,2,2,3,2,3,0.242340539746414,0.394665412223777,23.8327294469484,23.4307059005669,23.3418479835676,24.1556867503479,23.379553545716,24.1073534435123
"sp|Q8WXF1|PSPC1_HUMAN",7,6,7,7,9,8,0.0731693488950607,0.18591026453524,28.0393346198147,27.7600345562066,27.9121078425206,28.1632923674576,28.3008945066531,28.1075397299146
"sp|Q8WXI9|P66B_HUMAN",5,6,7,5,7,5,0.925802837580895,0.955730543929907,25.9367831035432,26.286407105936,26.2143562233004,26.1434430238907,26.2648184889766,25.9852193526123
"sp|Q8WXX5|DNJC9_HUMAN",8,8,9,9,9,8,0.0377025731158488,0.120717413003956,28.4651768426561,28.2537952816999,28.522093090152,29.050441880591,28.9411613660566,28.5984445850855
"sp|Q8WYA6|CTBL1_HUMAN",4,6,6,5,5,6,0.6147820864857,0.725211316892596,25.9557805232689,26.6707730349708,26.2987749187033,26.7731300257636,26.0750338734228,26.4961179534949
"sp|Q8WYP5|ELYS_HUMAN",3,3,2,3,3,2,0.954941983551194,0.973975580385501,23.7325134173175,23.6166026432606,23.9529053294264,24.1072181173921,23.7519046458933,23.4049935743004
"sp|Q8WYQ5|DGCR8_HUMAN",4,4,1,4,3,4,0.289385810535504,0.440479461145319,23.9152856558234,25.4668525040461,21.6319902709018,24.7973365869095,24.174554845273,25.5162673768218
"sp|Q8WZ42|TITIN_HUMAN",3,4,4,4,3,4,0.124073847412343,0.260854052692215,28.3357898399074,28.806069756969,28.2579578394875,27.2924037541804,28.4863851352245,27.7902029700294
"sp|Q8WZA0|LZIC_HUMAN",4,5,4,5,4,3,0.632389724600096,0.738316892328809,27.0169847150048,26.9300992850997,27.1056213744634,27.5283329298516,27.0815369156963,26.768159702217
"sp|Q8WZA9|IRGQ_HUMAN",6,5,4,7,4,6,0.577488240685272,0.695491137290668,26.3857212868227,26.4446530183989,26.364824218024,26.6290289257821,25.0047156016395,26.7165779802853
"sp|Q92331|VPS5_YEAST",2,1,0,0,0,0,NA,NA,24.1912849901737,22.9034204253213,NA,NA,NA,NA
"sp|Q92499|DDX1_HUMAN",22,23,20,23,24,23,0.0244248131931528,0.0887913533623104,30.0318654531785,29.9445575454792,29.9587392890291,30.4948561399492,30.2943058277902,30.2504098158093
"sp|Q92522|H1X_HUMAN",3,3,3,3,3,3,0.545236355817393,0.669689500885818,25.2944581598609,25.5822307644017,25.4829897955791,25.1536610102333,25.7839173470434,25.8527819237835
"sp|Q92526|TCPW_HUMAN",1,1,0,1,0,1,0.204007478850112,0.353768475486958,28.1745701440632,27.5808322703239,NA,28.4998481692929,NA,28.1610661965163
"sp|Q92530|PSMF1_HUMAN",2,2,3,2,2,3,0.488161108583556,0.622775921781198,25.7615661889198,25.8227458804808,26.6059950623689,25.4647678010741,26.0384822379088,26.0307030313154
"sp|Q92538|GBF1_HUMAN",2,3,1,2,2,1,0.315593136285101,0.466986088397639,24.090021160019,26.1730037222133,23.0363930281588,24.0919118796258,24.0368226091079,21.9509719095567
"sp|Q92541|RTF1_HUMAN",4,3,5,4,7,5,0.26675309115449,0.419625113773612,25.6273159308748,25.7700062006288,26.3294407844415,25.4732098349491,27.5425753274234,26.7180427693518
"sp|Q92544|TM9S4_HUMAN",0,1,0,2,1,2,NA,NA,NA,NA,NA,23.0501511038382,24.6406158177825,24.2504013802048
"sp|Q92552|RT27_HUMAN",6,6,6,6,6,7,0.316379432301578,0.467866194378181,26.3609532255711,26.0370172660706,26.6856234434947,26.5517543618545,26.4115164230308,26.8161380791782
"sp|Q92572|AP3S1_HUMAN",3,3,3,3,3,2,0.447496831209871,0.589344883366962,25.0914810867424,25.2274855768889,25.6555664473882,25.8164950758633,25.1205450322838,25.6419409086339
"sp|Q92575|UBXN4_HUMAN",2,3,3,3,2,2,0.831626318020201,0.887576712504741,24.0691561090979,24.2350584653197,23.598409029315,23.9793409739039,24.1922836207233,23.5686265472286
"sp|Q92598|HS105_HUMAN",27,28,28,29,29,28,0.0723793295893332,0.184286297224326,30.4203787364446,30.577004236956,30.6126626423056,30.8348099690718,30.7852845909319,30.7465072576219
"sp|Q92599|SEPT8_HUMAN",10,11,9,10,9,10,0.361526866264736,0.510231157876806,27.1156199267357,27.3361668329467,27.0748238291441,27.3001248569392,27.2434579840841,27.3542608576215
"sp|Q92600|CNOT9_HUMAN;sp|P53829|CAF40_YEAST",2,3,3,3,3,3,0.113551557038075,0.245601110087666,24.4743704290035,25.1777269913896,25.1782437654736,25.2881289749033,25.3709570477614,25.4214207236971
"sp|Q92609|TBCD5_HUMAN",3,2,2,5,2,6,0.00347999560197988,0.0202902846196584,23.5345440166052,23.6296849122314,23.2116295142877,24.8645740980559,24.151223335765,24.6669564942394
"sp|Q92614|MY18A_HUMAN",1,2,4,5,3,4,0.0204850428105698,0.0782563871559374,22.2140463283833,22.8980877437704,23.9682866560774,24.8891884449728,24.0282426238068,25.0558847893992
"sp|Q92615|LAR4B_HUMAN",8,10,4,9,8,7,0.407684927395961,0.553319043126851,26.1270758771224,26.5627029480103,25.1347663696004,26.662440543738,26.0970159999483,26.1325433519736
"sp|Q92616|GCN1_HUMAN",57,59,59,59,58,57,0.0740444812625392,0.187598596823057,30.3442574219385,30.4155990081767,30.437642992618,30.6454833916453,30.6836948871746,30.5721270057857
"sp|Q92620|PRP16_HUMAN",9,6,9,8,6,8,0.832270594390715,0.887875640735825,25.4001984993223,25.1747767607898,25.6957740374459,25.8386443934367,24.8061117199725,25.8462775671589
"sp|Q92621|NU205_HUMAN",26,25,26,24,27,26,0.0800531584884868,0.197246461106781,28.9279514016486,28.7787764102565,28.9906030504869,29.1298421031083,29.0903825183869,29.2452760778466
"sp|Q92625|ANS1A_HUMAN",2,2,2,1,0,1,0.111746506293187,0.243015387033558,22.2130061732979,22.9744214179764,22.516384899914,21.7991637906455,NA,NA
"sp|Q92665|RT31_HUMAN",3,3,2,3,4,4,0.00522993961506077,0.0278968176410337,24.3745537540635,24.2852221656987,24.7298183796764,25.1785089018012,25.5161260865879,26.0045138460657
"sp|Q92667|AKAP1_HUMAN",2,3,2,3,3,2,0.91498876336052,0.94877654876475,23.2344692418784,24.9774269474203,23.3588311195309,23.5613544186237,24.3821700689992,23.4464672648017
"sp|Q92688|AN32B_HUMAN",3,3,3,3,3,3,0.983162378888067,0.990255902545269,30.9792166756002,30.3765454379056,30.3614879748775,30.6807801344409,30.4288524562558,30.5938976284569
"sp|Q92696|PGTA_HUMAN",2,2,2,2,2,2,0.102666813008922,0.23021112820633,23.3250325107168,22.3735744287609,23.5986969253563,23.4659853154348,23.9178186341131,23.9696859678285
"sp|Q92733|PRCC_HUMAN",2,3,2,1,2,3,0.799351569679268,0.863313830559882,23.738512157939,25.216784432185,24.6108321275609,23.5864190522514,24.2448962554704,25.2891853931167
"sp|Q92734|TFG_HUMAN",4,4,5,3,5,5,0.761470165347042,0.835417334548006,26.6285201648142,26.8669185148665,27.1595501145753,26.3357487666699,27.2475945908232,27.3765380944281
"sp|Q92759|TF2H4_HUMAN",1,2,2,1,1,2,0.61653306467109,0.726925809358819,22.7424824875162,23.4448163023152,23.374496204165,22.9742996397548,23.2960275623192,23.7394293381369
"sp|Q92766|RREB1_HUMAN",1,2,3,2,2,2,0.277139249221,0.429413512039329,21.3945612320652,23.3794633607827,24.2773684294306,23.6820264681049,23.7200431898053,24.3152591988833
"sp|Q92769|HDAC2_HUMAN",5,5,5,5,5,6,0.197960428187124,0.348051332177866,27.7038762118629,27.5623894481414,27.5610880650052,27.8573504495252,27.7333474876164,27.7347818099715
"sp|Q92783|STAM1_HUMAN;sp|O75886|STAM2_HUMAN",6,5,5,6,3,6,0.289071517286603,0.440138184313599,27.0197756783919,26.0375767335032,26.2658274696179,26.5363767635351,25.741537119775,25.8569320342907
"sp|Q92785|REQU_HUMAN",5,4,4,3,3,3,0.19490453743088,0.344662891743496,26.854388985,26.1230140595014,25.9194922975685,26.1919187251914,25.8118573448729,25.5798680685529
"sp|Q92797|SYMPK_HUMAN",12,10,8,13,11,11,0.00543007216150221,0.0288384049794563,27.1545517297384,27.15857450532,27.1224883226238,27.7528051496065,27.5287763433672,27.6566050926158
"sp|Q92804|RBP56_HUMAN",3,2,2,3,2,2,0.748933939865485,0.826771629051685,26.3876311868685,26.179167133571,26.1537818035128,26.5435499375423,25.7878395470156,26.16978990119
"sp|Q92817|EVPL_HUMAN",1,0,2,0,0,1,0.0159679088625794,0.0651823827118706,23.9960203266897,NA,24.5041218519176,NA,NA,22.3773015584423
"sp|Q92820|GGH_HUMAN",2,1,3,3,2,3,0.141391921970641,0.282824081114664,24.0013959575101,23.21394501422,24.4850936261148,24.7394525666468,24.0925930352169,24.796606389744
"sp|Q92841|DDX17_HUMAN",19,20,20,21,19,19,0.140120848738035,0.281162409418496,30.1136073821933,30.0412034933952,30.2139647716521,30.5656026147766,30.4430428182013,30.1413679279579
"sp|Q92878|RAD50_HUMAN;sp|P12753|RAD50_YEAST",19,19,24,19,22,21,0.770801072778384,0.841970498903462,28.5542573208959,28.5445016365565,28.854154955042,28.3281552423306,28.8773288740159,28.9394326682998
"sp|Q92879|CELF1_HUMAN",5,5,5,5,4,5,0.210337064343406,0.360346036599538,27.1106105639219,27.1139211089555,27.1459069272056,27.2038485393961,27.3536088384534,27.2698071955235
"sp|Q92888|ARHG1_HUMAN",17,19,20,20,16,17,0.611571477463809,0.722470560659616,27.8931459703336,27.8504759129592,28.257426096364,28.0457017231854,27.6372178270302,28.0204901257475
"sp|Q92890|UFD1_HUMAN",4,7,7,5,7,7,0.272022214349,0.424904264485043,27.2817834824468,27.6451267952058,27.5448072376263,27.5188854583731,27.6956766589263,27.8195535519877
"sp|Q92896|GSLG1_HUMAN",4,4,3,5,4,3,0.560823494380591,0.682486573734388,24.8552486391761,24.4289461137623,23.9445488393662,25.1353468619894,24.5873952071907,24.138900295509
"sp|Q92900|RENT1_HUMAN",26,27,26,27,27,28,0.290273238854497,0.441262766503046,29.714628060038,29.6268632688046,29.5055395422808,29.9334702001369,29.8313246074525,29.5820314951947
"sp|Q92905|CSN5_HUMAN",6,5,5,6,6,6,0.0458240140781432,0.137144244640685,26.4990152404272,26.4924327322093,26.5590552756016,26.8214772290376,26.720011851055,26.8225071019219
"sp|Q92913|FGF13_HUMAN;sp|P61328|FGF12_HUMAN",1,2,1,1,2,2,0.122418273483153,0.258597355918152,29.8618936476341,29.9501998798542,30.6401657916134,28.6351466034509,29.8066725573271,29.8274068630452
"sp|Q92917|GPKOW_HUMAN",9,11,11,9,10,11,0.349055839035437,0.498972156093372,26.9924490926439,26.8051956290911,27.1165528457364,27.1123475362936,26.9931438101209,27.2345910512665
"sp|Q92922|SMRC1_HUMAN",26,27,26,27,28,26,0.0492826399305666,0.143930053018977,29.0511770132036,29.0445967232237,28.8715830609016,29.3056036330606,29.6657064419337,29.2063642810327
"sp|Q92925|SMRD2_HUMAN;sp|Q6STE5|SMRD3_HUMAN",8,8,9,8,7,7,0.152183926242882,0.295327181069227,27.0456816762674,27.1446530341185,26.929998171353,27.2667546976665,27.2867351005857,27.1553561066253
"sp|Q92945|FUBP2_HUMAN",23,23,22,24,24,23,0.421080693799081,0.565530585459678,31.0947743168879,30.9875731996029,31.0377804871734,30.9879260592689,31.2445204820142,31.2108580192662
"sp|Q92973|TNPO1_HUMAN",17,18,17,18,18,18,0.0851107703953328,0.205663315604152,29.4119492549064,29.377793135696,29.455684932909,29.8332826895634,29.5762248870258,29.6056175002492
"sp|Q92974|ARHG2_HUMAN",16,16,18,18,15,19,0.250143655983905,0.401566887612731,27.7388086180808,27.5306903427702,27.8574168719283,27.9482702825281,27.6646688172112,28.2456781402282
"sp|Q92979|NEP1_HUMAN",6,7,7,7,7,7,0.239799207911397,0.391990274290761,26.4242371873855,26.5008334913312,26.7205448057241,26.9476725495069,26.7267964556221,26.5785247769839
"sp|Q93008|USP9X_HUMAN;sp|O00507|USP9Y_HUMAN",15,14,15,16,14,15,0.247371005173812,0.399027643208731,27.009281608548,27.0617325539925,26.8711362600732,27.4521799797057,27.1396254272537,26.9756785854027
"sp|Q93009|UBP7_HUMAN",26,25,24,24,24,23,0.219555988708235,0.370937261697246,28.9646854225444,29.2229068210557,29.0236556442628,29.1954532134402,29.3776972997119,29.1821362662543
"sp|Q93034|CUL5_HUMAN",3,4,2,3,4,3,0.344146420837154,0.494995411307135,23.8535288182789,23.2038180982124,23.877319588028,23.6005485826747,24.4084665525539,23.8267450931822
"sp|Q93045|STMN2_HUMAN",1,1,1,1,1,1,0.725465084964061,0.809434358719288,29.8179232413123,29.6931676947477,29.5504923447899,29.5125451132549,29.8968843397247,29.8241516513889
"sp|Q93050|VPP1_HUMAN",9,7,8,8,6,9,0.12035408915877,0.255451815651499,26.1672360487828,25.6443331390789,26.4659951848448,26.6711889702297,26.3123410906194,28.1543195744154
"sp|Q93074|MED12_HUMAN",1,2,1,2,0,1,0.0653214332440524,0.172607790694626,23.390599122555,24.1004410934513,23.3662904289567,23.128358891424,NA,22.5427616307195
"sp|Q969G3|SMCE1_HUMAN",8,8,8,8,9,7,0.156190282930251,0.29915201750415,27.4670100276003,27.4701451379826,27.6469386790317,27.6506547500914,27.762167763653,27.7410992702526
"sp|Q969H8|MYDGF_HUMAN",4,3,4,4,4,4,0.395977349665386,0.542401270105152,26.6966272013303,26.5610720042711,27.207372452972,26.4924447091035,27.5119509337507,27.3664547009442
"sp|Q969S3|ZN622_HUMAN",3,2,3,2,1,4,0.699338324760342,0.790324502636817,24.6928432718875,23.8018000522582,24.8946573769239,24.1255617147549,23.3283899883894,25.2583091596826
"sp|Q969T9|WBP2_HUMAN",2,2,2,2,2,1,0.205523735296099,0.355100140962564,24.3096666870411,24.5356687107022,24.5557968431474,24.1571582313611,24.5350601170907,23.2921714232894
"sp|Q969U7|PSMG2_HUMAN",2,2,4,2,2,2,0.457252803771237,0.596600351545042,24.5123215439754,24.5160658053535,25.6067347775093,24.6689343058235,24.5692095895237,24.6270741627077
"sp|Q969X6|UTP4_HUMAN",10,8,6,10,9,10,0.106078263482832,0.234949408602502,27.1840874256531,26.9620130891565,26.2136671973473,27.6573316439006,27.2812233649767,27.1268752505736
"sp|Q969Z0|FAKD4_HUMAN",10,11,12,11,11,12,0.943593559978013,0.966743160841387,27.8121491396133,27.9707804178567,28.0108678986469,28.2166400928415,27.7718747475626,27.8411671537286
"sp|Q96A00|PP14A_HUMAN",2,2,2,1,2,2,0.662318777995286,0.762867398406152,25.0828772236171,24.6829369950372,24.7915638839598,23.2177136242908,25.4522877711133,25.0668093954367
"sp|Q96A26|F162A_HUMAN",1,1,2,2,1,1,0.934285292761479,0.960630879720662,24.695289406732,24.651731530792,26.0130205769992,25.288926217875,24.9611525329272,25.0074717456702
"sp|Q96A33|CCD47_HUMAN",0,1,1,2,2,1,0.0309054744825009,0.103965552858616,NA,22.4624721085225,23.0613960604689,23.8152140776397,23.9179279250522,23.2774109177559
"sp|Q96A35|RM24_HUMAN",2,3,3,3,3,3,0.711173371289492,0.798069152990459,23.5971745797074,24.4107834430262,24.9109394298591,23.6075617910378,24.9311455376274,24.9675118438961
"sp|Q96A49|SYAP1_HUMAN",6,6,7,5,6,7,0.871236361137314,0.917624673532424,27.3397041311792,27.2922265101972,27.369893227872,27.2090674534516,27.2315262221955,27.4958333421227
"sp|Q96A65|EXOC4_HUMAN",11,11,9,13,8,11,0.275490585087571,0.4277238635964,26.1214567204452,26.0869559987676,26.2557612331492,26.5228145634136,26.0341783495102,26.5531720621023
"sp|Q96AB3|ISOC2_HUMAN",4,3,4,4,3,3,0.216354722158609,0.367179288804086,25.6947073697528,25.8477823413489,25.8564641511187,26.4432555801662,25.7990086241441,25.9709151534195
"sp|Q96AD5|PLPL2_HUMAN",0,1,1,2,1,1,0.110687519748069,0.241977280308307,NA,22.3593005576875,22.2242978566529,24.2140245648625,22.5883568665404,23.0860331787447
"sp|Q96AE4|FUBP1_HUMAN",20,21,21,20,21,20,0.476716384884205,0.61457421016998,30.3997700396723,30.5114447670214,30.4454171887225,30.4424308126737,30.6656047470095,30.5186718282211
"sp|Q96AG4|LRC59_HUMAN",5,4,4,5,4,4,0.0472612385155615,0.140035422308692,26.8938433992271,26.7403810315195,26.8652653682654,27.5889596543829,27.0503456263991,27.1763759356398
"sp|Q96AT1|K1143_HUMAN",2,1,2,2,1,2,0.335041007211153,0.486159664913167,22.9533300687266,22.4399097278968,24.1183276875318,24.1882574882539,22.825641579728,24.3593541566496
"sp|Q96AT9|RPE_HUMAN",2,1,0,2,1,2,0.670871741051043,0.768192952138598,26.6166320866159,23.557024324951,NA,26.5805534917293,22.6219930871465,24.0125738387712
"sp|Q96AX1|VP33A_HUMAN",1,3,2,3,1,2,0.26624760968503,0.419099813441062,22.0533885958444,23.8106964527466,20.7955291883701,23.5128998325595,NA,23.2286429126814
"sp|Q96B26|EXOS8_HUMAN",6,6,6,6,6,5,0.116611054334552,0.250114842615724,26.8953638929996,27.2637405385643,27.3731224624391,27.5830702240582,27.7705136430674,27.2776096041529
"sp|Q96B36|AKTS1_HUMAN",2,2,1,2,2,2,0.635150938877336,0.741093258116395,24.6307278553625,24.9724520020427,23.2215088844267,24.6751743181808,24.5672599072372,24.2879695234129
"sp|Q96B54|ZN428_HUMAN",2,2,3,2,2,3,0.532933560371294,0.659385509236299,25.2942660745635,24.8855034678718,25.558562046523,24.5590603985123,25.1554008926134,25.4447873647655
"sp|Q96BJ3|AIDA_HUMAN",3,3,2,2,3,3,0.353999107817786,0.502802221162123,24.551615999358,24.5208237657802,22.9172010967513,23.876682582595,24.89695711114,24.8496447825425
"sp|Q96BK5|PINX1_HUMAN",0,0,2,0,1,1,0.0912208788889062,0.215733404768246,NA,NA,24.5126008062859,NA,22.6018892798472,23.5707899952473
"sp|Q96BM9|ARL8A_HUMAN",1,1,1,0,1,1,0.104528185907848,0.2328886075448,23.9741233866493,24.1636428168196,24.0237271161135,NA,24.6308478615765,24.2173632029191
"sp|Q96BN8|OTUL_HUMAN",3,1,1,2,3,3,0.256975843536718,0.408985007009904,24.1012202792544,22.7189468878519,22.0922024995212,23.473490387082,24.7193535799953,23.1561487764312
"sp|Q96BP3|PPWD1_HUMAN",9,9,9,9,7,8,0.88270643151397,0.925515799222588,26.5482692748858,26.282955917165,26.4542438858422,26.5444287080302,26.1848322635919,26.6331169004404
"sp|Q96BR5|COA7_HUMAN",3,3,3,3,2,4,0.828008741028255,0.885334305490684,25.5676303040934,25.6703076119356,25.5262358648629,25.8128528979544,25.3210450344698,25.7446369793635
"sp|Q96BW5|PTER_HUMAN",1,2,1,1,2,2,0.38837378090614,0.535281580989298,22.8553215559607,24.0130646219897,23.5528777589227,22.9497383259993,24.2784808606285,24.674772172489
"sp|Q96BY7|ATG2B_HUMAN;sp|Q2TAZ0|ATG2A_HUMAN",2,1,2,2,2,2,0.460249000459149,0.598397183673072,23.4566282363005,23.5552105012339,24.5133136254489,22.2388705325165,24.2736208567813,23.6244729304555
"sp|Q96C01|F136A_HUMAN",2,2,2,2,2,2,0.622445931725017,0.730431441662786,24.8942997156437,24.8742317265269,24.6532122322311,24.7045928084475,24.9754001857039,24.9616294129574
"sp|Q96C19|EFHD2_HUMAN",7,8,7,6,8,7,0.348534920853703,0.498662703118472,26.8699396075711,26.9740368008556,26.5575750822013,26.9732192956969,27.1750350233573,26.7846799623821
"sp|Q96C23|GALM_HUMAN",2,3,2,3,3,3,0.0689840198569924,0.179189750675845,25.0190784435619,25.9893980343718,25.4853531456494,25.9053130295635,26.2719330816755,26.1306381266326
"sp|Q96C36|P5CR2_HUMAN",7,7,7,7,7,7,0.990586272618702,0.995066720397816,28.2811536009728,28.4384139957022,28.2513732208977,28.2493984363072,28.4167463919839,28.3092140849455
"sp|Q96C57|CSTOS_HUMAN",2,2,3,2,3,3,0.0532234979173959,0.150317925332021,24.7676393021745,24.6451623218368,24.8619312252008,24.953427054988,25.1597050305017,25.6155934933906
"sp|Q96C86|DCPS_HUMAN",8,9,8,8,7,8,0.124847142751766,0.26170026130329,26.5478503879177,26.731485088174,26.5988168650863,26.9006812288941,26.7403942931095,26.8771776294603
"sp|Q96C90|PP14B_HUMAN",2,3,3,2,3,3,0.0841042229278104,0.204258852336774,25.8251176624175,25.9352221803207,25.9539183657892,26.0267221546268,26.1980551300219,26.2402769253077
"sp|Q96CN7|ISOC1_HUMAN",4,6,6,5,6,5,0.0886221005890489,0.211613540868904,27.0523985167619,27.4496791255033,27.5278367376255,27.8260375693831,27.7114465730592,27.5535823265842
"sp|Q96CP2|FWCH2_HUMAN;sp|Q4VC44|FWCH1_HUMAN",2,1,1,2,2,2,0.0544134492774124,0.152357657976755,23.8652661334326,23.3937430983492,23.0815855470497,23.7853138118845,24.1035890926389,24.1729086650389
"sp|Q96CS3|FAF2_HUMAN",3,3,2,3,3,2,0.167493051467374,0.312593983754618,24.6276208952661,24.3338176444921,23.9827706289851,24.6437664120109,25.1586417608568,24.3956265766705
"sp|Q96CT7|CC124_HUMAN",4,4,6,5,5,6,0.0466304678217003,0.138637838362411,26.5655148567863,26.5790357543786,26.8957511860024,27.1893141359862,26.8734245147547,27.2342498676204
"sp|Q96CW1|AP2M1_HUMAN",8,8,6,8,7,4,0.904641110315358,0.940718848713901,27.216886679543,27.4354384136804,26.6220166008181,27.4696798179714,27.1023634248282,26.806760985818
"sp|Q96CW5|GCP3_HUMAN",1,1,1,1,1,1,0.0486900460207146,0.143140532405061,21.7298796841769,21.2851248966155,20.8101225191453,23.3963423205431,22.180780174721,21.7892580008722
"sp|Q96D46|NMD3_HUMAN",8,9,8,10,8,9,0.0494670011191536,0.144038002066856,26.7828070158451,26.8810656693257,26.611236467011,27.7869186888027,27.1547750297357,27.0395559916425
"sp|Q96D71|REPS1_HUMAN",2,2,3,2,2,1,0.505087368070962,0.636209559266491,23.1299375473178,23.2624287520061,24.6106418109534,23.5735279651656,24.593839799661,23.8617109327966
"sp|Q96DB5|RMD1_HUMAN",3,2,3,2,3,1,0.601758710853071,0.714343547482801,24.4209682793416,24.1093959710997,24.0695888739982,24.4074978545002,24.339725343934,23.3109299797467
"sp|Q96DF8|ESS2_HUMAN",3,2,4,3,3,1,0.803991417646981,0.867174849144183,24.7104557021905,23.997119815356,24.8898817920611,25.1804548512723,24.3885723969045,23.6860426978115
"sp|Q96DG6|CMBL_HUMAN",7,7,7,7,8,8,0.161517594103463,0.304936230598733,28.6418593431687,28.9250849356487,28.9007944293691,28.8930433530649,29.2063561740747,29.0803213657492
"sp|Q96DH6|MSI2H_HUMAN",2,3,3,2,3,4,0.649866130284228,0.753334416898132,24.4343483918932,25.019729705489,24.8945010507646,24.6473701210968,24.9540288860754,25.0432027824844
"sp|Q96DI7|SNR40_HUMAN",14,13,12,14,13,13,0.0400628713589733,0.125841849460193,28.9295600678842,28.7923138625163,28.8168250132076,29.0863049166944,29.1768342691206,29.1446394497197
"sp|Q96DM3|RMC1_HUMAN",1,2,1,2,2,2,0.0525381823986382,0.149680209445916,22.5696569496536,22.425442151763,22.5681497288393,23.7549022008783,22.5876700324208,23.5962890564597
"sp|Q96DP5|FMT_HUMAN",1,1,1,2,2,1,0.156249682495004,0.29915201750415,29.7170124878679,29.807763527138,29.3605863954109,30.0005005364163,30.3415394011328,29.6505450819863
"sp|Q96DV4|RM38_HUMAN",2,2,2,2,2,2,0.436431665213135,0.578671673332803,24.5980463364162,24.4149567032139,24.3250685831007,24.6582574531757,24.7733855813386,24.3229165264586
